question_id,question,prediction,ground_truth,source_url,question_type,latency_sec
debcb30a-a9fc-43dc-b6fc-02dcd8f72061,Which year did the charity relocate to Grantham?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",1978.. . In 1978 it relocated to Grantham in Lincolnshire and announced an expansion of its activities across the UK. In 1978 it relocated to Grantham in Lincolnshire and announced an expansion of its activities across the UK. In 1978 it relocated to Grantham in Lincolnshire and announced an expansion of its activities across the UK. In 1978 it relocated to Grantham in Lincolnshire and announced an expansion of its activities across the UK.,https://en.wikipedia.org/wiki/Woodland_Trust,comparative,53.84
3de6954b-24cf-4291-8efb-87aaf0f11d8b,How many years after the foundation was founded did the charity relocate to Grantham?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",2 years.. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. ..,https://en.wikipedia.org/wiki/Woodland_Trust,inferential,54.57
baddfe4e-dd2b-4b78-a1d5-48ad0b6c033f,What is the purpose of the Woodland Trust?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","to protect ancient woodland which is rare, unique and irreplaceable, to promote the restoration of damaged ancient woodland, and to plant native trees and woods to benefit people and wildlife. The Woodland Trust has three aims: to protect ancient woodland which is rare, unique and irreplaceable, to promote the restoration of damaged ancient woodland, and to plant native trees and woods to benefit people and wildlife.",https://en.wikipedia.org/wiki/Woodland_Trust,multi-hop,56.034
d58301bc-25c4-4770-a122-f9af495ef84b,Who is the lead character in the episode?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Maggie (Lauren Cohan), Negan (Jeffrey Dean Morgan), Gabriel (Seth Gilliam) and Elijah (Okea Eme-Akwari) come up with a plan to infiltrate Meridian and take it back from the Reapers; Daryl (Norman Reedus) and Leah (Lynn Collins) come across another survivor on a scouting mission; and Eugene (Josh McDermitt), Ezekiel (Khary Payton), Princess (Paola Lázaro), and Stephanie (Chelle Ramos) work for their freedom while Yumiko (Eleanor Matsuura) tries to get a meeting with the leader of the Commonwealth.",https://en.wikipedia.org/wiki/Promises_Broken,factual,56.379
1e2f10b4-8d9f-492b-91da-9b44a3e147ae,What is the name of the character that Maggie plays?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",Lauren Cohan. (Lauren Cohan) is the name of Maggie's character. She is the name of the character that Maggie plays. The character that Maggie plays is Lauren Cohan. The character that Maggie plays is Lauren Cohan. The character that Maggie plays is Lauren Cohan. The character that Maggie plays is Lauren Cohan. The character that Maggie plays is Lauren Cohan.,https://en.wikipedia.org/wiki/Promises_Broken,comparative,56.156
9c0baa20-8503-4fdb-b35d-59fc964edf4a,Why did Maggie and Negan want to go home?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",Maggie pressures the group to move forward. Negan insists that they should go home. Negan insists that they should go home. Negan insists that they should go home. Negan insists that they should go home. Negan insists that they should go home. Negan insists that they should go home. Negan insists that they should go home. Negan insists that they should go home.,https://en.wikipedia.org/wiki/Promises_Broken,inferential,56.459
82911bb0-7e68-43ee-959e-ffa6b7058cf4,Who is the main character of the episode?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Maggie (Lauren Cohan), Negan (Jeffrey Dean Morgan), Gabriel (Seth Gilliam) and Elijah (Okea Eme-Akwari) come up with a plan to infiltrate Meridian and take it back from the Reapers; Daryl (Norman Reedus) and Leah (Lynn Collins) come across another survivor on a scouting mission; and Eugene (Josh McDermitt), Ezekiel (Khary Payton), Princess (Paola Lázaro), and Stephanie (Chelle Ramos) work for their freedom while Yumiko (Eleanor Matsuura) tries to get a meeting with the leader of the Commonwealth.",https://en.wikipedia.org/wiki/Promises_Broken,multi-hop,54.858
11eeac9a-2745-4651-86be-3f3e93f35f8f,What was the name of the company that Somerville was co-founder and Executive Chairman of?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Mendel Biotechnology, Inc.. (Source 1). (Source 2). (Source 3). (Source 4). (Source 5). (Source 6). (Source 7). (Source 8). (Source 9). (Source 10). (Source 11). (Source 12). (Source 13). (Source 14). (Source 15). (Source 16). (Source 17). (Source 18). (Source 19). (Source 20). (Source 21). (Source 22). (Source 23). (Source 23). (Source 23). (Source 24). (Source 25). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27). (Source 26). (Source 27).",https://en.wikipedia.org/wiki/Chris_R._Somerville,factual,55.606
f0e40315-8157-4054-bcf5-dc34461efbfb,What is the name of the university where Somerville was a professor?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","University of California, Berkeley. (Source 1] Christopher Roland Somerville is a Canadian-American biologist known as a pioneer of Arabidopsis thaliana research. Somerville is currently Professor Emeritus at the University of California, Berkeley and a Program Officer at the Open Philanthropy Project. Somerville majored in Mathematics and completed a PhD in Genetics at the University of Alberta, and then did postdoctoral research in the laboratory of William Ogren before serving as a faculty member at U. Alberta, Michigan State University, Stanford University, and UC Berkeley.",https://en.wikipedia.org/wiki/Chris_R._Somerville,comparative,57.132
3fa59355-6631-4ba4-a802-ffded71b51fd,Why did Somerville retire from the UC Berkeley faculty?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","He was awarded the Balzan Prize in 2006 for his work developing the small mustard plant A. thaliana as a model. His interest in this plant was partly stimulated by a review article written by George Rédei. While at Michigan State University and funded by DOE, Somerville's research included developing transgenic plants which contained genes from two bacteria and enabled Arabidopsis to produce polyhydroxybutate (PHB), a biodegradable plastic. Companies already used PHB grown in bacteria, but it would be more cheaply produced from plants with the concept that potato would produce the plastic.",https://en.wikipedia.org/wiki/Chris_R._Somerville,inferential,56.588
6e4f36da-b8c0-4af8-84ca-dc4ff332d9eb,What is the name of the company that Somerville co-founded with Elliot Meyerowitz?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Mendel Biotechnology, Inc... and a co-founder of Poetic Genetics, LS9, Inc, and Redleaf Biologics. Somerville was co-founder and Executive Chairman of Mendel Biotechnology, Inc. and a co-founder of Poetic Genetics, LS9, Inc, and Redleaf Biologics.",https://en.wikipedia.org/wiki/Chris_R._Somerville,multi-hop,55.387
8ddfe41e-6d97-4056-a59c-7015d940cb5d,What college did Tomás Nido play tennis at?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Indiana University. (Source 1] Tomás Nido Sr., won a medal in tennis at the 1982 Central American and Caribbean Games and played tennis at Louisiana State University. (Source 2] Florida State University. (Source 3] Indiana University. (Source 4] Indiana University. (Source 5] Indiana University. (Source 6] Indiana University. (Source 7] Indiana University. (Source 8] Indiana University. (Source 9] Indiana University. (Source 10] Indiana University. (Source 11] Indiana University. (Source 12] Indiana University. (Source 13] Indiana University. (Source 14] Indiana University. (Source 15] Indiana University. (Source 16] Indiana University. (Source 17) Indiana University. (Source 18) Indiana University. (Source 19) Indiana University. (Source 20) Indiana University. (Source 21) Indiana University. (Source 26) Indiana University. (Source 26) Indiana University. (Source 26) Indiana University. (Source 26) Indiana University. (Source 26) Indiana University. (Source 26) Indiana University",https://en.wikipedia.org/wiki/Tom%C3%A1s_Nido,factual,56.071
55f1c206-8886-465e-bd43-aa8a2a13bafb,What college did Tomás Nido attend?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Florida State University. (Source 1] Tomás Enrique Nido Sr., won a medal in tennis at the 1982 Central American and Caribbean Games and played tennis at Louisiana State University. (Source 2] the Florida State Seminoles. (Source 3] Indiana University. (Source 4] Florida State University. (Source 5] Florida State University. (Source 6] Florida State University. (Source 7] Florida State University. (Source 8] Florida State University. (Source 9] Florida State University. (Source 10] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University. (Source 11] Florida State University.",https://en.wikipedia.org/wiki/Tom%C3%A1s_Nido,comparative,55.087
b5f82200-272b-4c5f-b49d-8bf1ab8572d6,How did Tomás Nido Vicéns get his start in MLB?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","He made his MLB debut in 2017 with the Mets. He made his MLB debut in 2017 with the Mets. Early life Nido was born to two sport lineages that have represented Puerto Rico internationally. His mother is multi-sport athlete Liana Vicens, who competed as a swimmer in the 1968 Summer Olympics (at the age of 11), while his father, Tomás Nido Sr., won a medal in tennis at the 1982 Central American and Caribbean Games and played tennis at Louisiana State University.",https://en.wikipedia.org/wiki/Tom%C3%A1s_Nido,inferential,55.319
0789ec80-98fd-4bc0-a657-c72d075bdf44,What is the name of Tomás Enrique Nido Vicéns's great uncle?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Juan ""Pachn"" Vicéns. (born April 12, 1994) is a Puerto Rican professional baseball catcher in the Detroit Tigers organization. He is also the grandson of former member of the Puerto Rico national basketball team, Enrique Vicéns. The ""Best Player in the World"" of the 1959 FIBA World Championship Juan ""Pachn"" Vicéns is his great uncle.",https://en.wikipedia.org/wiki/Tom%C3%A1s_Nido,multi-hop,56.558
aa21528a-9daa-4b21-9244-71b6430e1fac,What is the name of the database that typically runs on a cloud computing platform?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".",A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database. [Source 1] A cloud database.,https://en.wikipedia.org/wiki/Cloud_database,factual,58.209
0e662c5d-f233-4833-bbb4-57df4f822e3a,Which of the following is not a type of database: SQL-based or NoSQL?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","NoSQL. (MongoDB, Amazon DynamoDB) databases. This is a type of software as a service (SaaS). The service provider is responsible for installing, patching and updating database instances. The service provider is responsible for installing, patching and updating database instances. The service provider is responsible for installing, patching and updating database instances.",https://en.wikipedia.org/wiki/Cloud_database,comparative,57.415
e667e801-7854-4bd3-8fd4-97a68de77b5b,How do users run a database on a cloud platform?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","virtual machine image. Cloud platforms allow users to purchase virtual-machine instances for a limited time, and one can run a database on such virtual machines. Users can either upload their own machine image with a database installed on it, or use ready-made machine images that already include an optimized installation of a database. Database-as-a-service (DBaaS) With a database as a service model, users pay fees to a cloud provider for services and computing resources, reducing the amount of money and effort needed to develop and manage databases. Users are given tools to create and manage database instances, and control users.",https://en.wikipedia.org/wiki/Cloud_database,inferential,54.912
1c10c8f0-9d65-4f11-a6b9-7033c670b237,What are the two primary methods to run a database on a cloud platform?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","Virtual machine image Cloud platforms allow users to purchase virtual-machine instances for a limited time, and one can run a database on such virtual machines. Users can either upload their own machine image with a database installed on it, or use ready-made machine images that already include an optimized installation of a database. Database-as-a-service (DBaaS)",https://en.wikipedia.org/wiki/Cloud_database,multi-hop,54.511
84a5e3e7-024b-4c95-8f7e-94b7bdb2f581,What is the systematic name of the enzyme class that glycylpeptide N-tetradecanoyltransferase belongs to?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase. [Source 1] In enzymology, a glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97) is an enzyme that catalyzes the chemical reaction tetradecanoyl-CoA + glycylpeptide  displaystyle rightleftharpoons  CoA + N-tetradecanoylglycylpeptide Thus, the two substrates of this enzyme are tetradecanoyl-CoA and glycylpeptide, whereas its two products are CoA and N-tetradecanoylglycylpeptide.",https://en.wikipedia.org/wiki/Glycylpeptide_N-tetradecanoyltransferase,factual,56.553
fd8f3227-ed37-4920-912e-8f02ef7d8065,Which enzyme is more likely to be a glycylpeptide N-tetradecanoyltransferase?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase. [Source 1] tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase. [Source 2] -myristoyltransferase, myristoyl-coenzyme A:protein N-myristoyl transferase, myristoylating enzymes, and protein N-myristoyltransferase.",https://en.wikipedia.org/wiki/Glycylpeptide_N-tetradecanoyltransferase,comparative,55.724
020fdefd-1caf-49ab-a432-73ac0b792f68,What is the systematic name of the enzyme that catalyzes the chemical reaction tetradecanoyl-CoA + glycylpeptide  displaystyle rightleftharpoons  CoA + N-tetradecanoylglycylpeptide?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase. [Source 1] In enzymology, a glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97) is an enzyme that catalyzes the chemical reaction tetradecanoyl-CoA + glycylpeptide   displaystyle rightleftharpoons  CoA + N-tetradecanoylglycylpeptide",https://en.wikipedia.org/wiki/Glycylpeptide_N-tetradecanoyltransferase,inferential,56.261
ffcebfb3-6a57-4759-a615-3182ca8bb868,What is the systematic name of the enzyme that catalyzes the chemical reaction tetradecanoyl-CoA + glycylpeptide  displaystyle rightleftharpoons  CoA + N-tetradecanoylglycylpeptide?,"An action potential (also known as a nerve impulse or ""spike"" when in a neuron) is a series of quick changes in voltage across a cell membrane. An action potential occurs when the membrane potential of a specific cell rapidly rises and falls. This ""depolarization"" (physically, a reversal of the polarization of the membrane) then causes adjacent locations to similarly depolarize. An action potential occurs in several types of excitable cells, which include animal cells like neurons and muscle cells, as well as some plant cells. Certain endocrine cells such as pancreatic beta cells, and certain cells of the anterior pituitary gland are also excitable cells. In neurons, an action potential is the first step in the chain of events leading to contraction. In beta cells of the pancreas, they provoke release of insulin. The temporal sequence of action potentials generated by a neuron is called its ""spike train"". A neuron that emits an action potential, or nerve impulse, is often said to ""fire"".","tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase. [Source 1] In enzymology, a glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97) is an enzyme that catalyzes the chemical reaction tetradecanoyl-CoA + glycylpeptide   displaystyle rightleftharpoons  CoA + N-tetradecanoylglycylpeptide",https://en.wikipedia.org/wiki/Glycylpeptide_N-tetradecanoyltransferase,multi-hop,54.509
